,user_address,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,0x50c5725949a6f0c72e6c4a641f24049a917db0cb,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xb6fe221fe9eef5aba221c348ba20a1bf5e73624c,CR,log10_borrow
3282,0xB03E256B53abACd3f0b450263C32c6ec81bABe49,0.0,0.0,1.0,0.0,0.0,0.0,1.4548823644861697,5.253051323120281
3283,0xd67883669EfB5c575063DE333ecC93F2147AD2D2,0.0,0.0,1.0,0.0,0.0,0.0,1.4560092815590326,4.897844147637692
3288,0x11f1E5a47Bc2E00cb2bd2426d38EDB7e86dbcecF,0.0,0.0,1.0,0.0,0.0,0.0,1.4104735088424585,1.4789300476778984
3524,0xc6B10818767a5205DBfB5F550Ea986a9f9A0c941,0.0,0.0,1.0,0.0,0.0,0.0,1.4545947651944096,5.742454868078157
3540,0xEB4B2D625D4f50f4aFaf4CE4E6C5A04231f6CD44,0.8225694866403502,0.0,0.0,0.1774305133596498,0.0,0.0,1.466542398383755,1.3706188111265127
3542,0x165e851Fb826bC6D834Aa5C6AAeFC78aBef168b5,0.0,0.0,1.0,0.0,0.0,0.0,1.4554753407658167,5.265597738111903
3569,0xA770d4A353293385C0eDB30ad9519a1997b471a3,0.2835773184588173,0.0,0.0,0.0,0.7164226815411827,0.0,2.438050224378808,1.0606852282822778
3579,0xb9367bF71487eb10A68c3179753b9E1BA8871c8f,0.0,0.0,0.0,1.0,0.0,0.0,6.032795678677572,2.179401319796467
3582,0xc3b0F0ba4F1b28409De3D20205fA7970bB652b97,0.0,0.0,1.0,0.0,0.0,0.0,1.4547919498243589,5.229940864912642
3611,0xB1a84aBDD50F8418aF208438db9ec33CF3c35FfB,0.0,0.0,1.0,0.0,0.0,0.0,1.4548442326612507,5.172629687662695
3614,0x9A69a6008a02C770F0e55ccF1671A8A687b6700a,0.5915592615041622,0.0,0.0,0.4084407384958378,0.0,0.0,1.4458891643458467,1.1485101225534828
3642,0xDBaad6C9bA84dEbBb5802110e3fbE218b3808751,1.0,0.0,0.0,0.0,0.0,0.0,1.423649864673992,1.2154073238373193
3664,0xc9A9bCa811B3cAf6Ea5B17039fAc9f4CEA7bfB7C,0.2212908233324992,0.0,0.2721395734112175,0.0,0.0,0.5065696032562832,1.3356879529605503,2.834884856878692
3724,0x14B93f1E547da3CfbDaC6f87c51A9AeB2601D6fC,1.0,0.0,0.0,0.0,0.0,0.0,1.4508716061605067,0.0372850288431993
3731,0x7F0759cb20dE8c7a996dB6f6C12b33314d0379C3,0.0,0.0,1.0,0.0,0.0,0.0,1.3298719124327554,3.4771129909832785
3732,0x04D5C4A28b0763Ed16d85ad09e8f2eEfB18c9D4c,0.0,0.0,0.5,0.0,0.0,0.5,1.3406610853428969,2.304513594778797
3733,0xaA8AFe5B01b15e73051Cb871c332303b57C96F38,0.0,0.0,0.0,0.0,0.0,1.0,1.5362139666178596,1.9883556540774103
3739,0x522666698937c160D48Fe0bC653F956922ba9F5F,1.0,0.0,0.0,0.0,0.0,0.0,1.300222167824869,1.606848795814164
3789,0x65Ec96E3841F48934a3C8A9648AF44BCd1c73CE1,1.0,0.0,0.0,0.0,0.0,0.0,6.996536889567093,1.0677452644816967
3791,0xcDdc66c85008853b89c0b00C20a303A8d69e8983,0.0,0.0,1.0,0.0,0.0,0.0,1.454568598074588,5.484496923452077
3792,0xa1e826ff30c2Af1ca2BB1CB3b2D4770d679451d3,0.0,0.0,1.0,0.0,0.0,0.0,1.454883196918349,5.120539511224463
3802,0x88FA8b9B9c553e3c0a3eAFDacf683cCC60973332,1.0,0.0,0.0,0.0,0.0,0.0,1.6617805648966324,1.148002911865533
3809,0xB2dda6B0e7c460028dC2380AfBBAf5aa601DCEd0,0.0,0.0,1.0,0.0,0.0,0.0,1.4522266835706024,5.642306866770061
3810,0x3B87f7D473550ef9e53e46Baae856608f8b8A0C4,0.0,0.0,1.0,0.0,0.0,0.0,1.3939165090509598,5.374963319924304
3832,0xE8035850ADb9788a5d85fa13f721A277668e95eE,1.0,0.0,0.0,0.0,0.0,0.0,1.3034791837505169,1.975732128834493
3841,0x7A89B88C7D6Cd5a591812DA64112786e2633E76E,0.0,0.0,1.0,0.0,0.0,0.0,1.454776766359374,5.198400966201347
3843,0xc1D7f724c21a098319De00459bEa8F11F587C624,0.0,0.0,0.0,0.0,0.0,1.0,1.4536354722195897,5.367309012681822
3850,0x465c1C79214Ab5d6A8b955c1Fb266d512b372a6d,1.0,0.0,0.0,0.0,0.0,0.0,1.3007494391351089,1.749777364502742
3900,0x2696E8017A422af7ee764Fa598C7AC3B75007FdB,1.0,0.0,0.0,0.0,0.0,0.0,1.2657898881130163,4.874751521222466
3905,0xe4E52221b702c3d6838B7b569783c1cb408E9839,0.0,1.0,0.0,0.0,0.0,0.0,2.002417809347162,1.5161625063091324
3937,0x3242bCaE0B6f44a2430766376722849DeA557b8B,0.0,0.0,1.0,0.0,0.0,0.0,1.4553392692839469,5.142211971380672
3946,0x9A887658254e6c9dCB213745bdD9332A1AF773eB,1.0,0.0,0.0,0.0,0.0,0.0,1.3994712110922924,5.685539068578128
3983,0xe7FFc0fFbB76aB7e2F322D3776A5220810D2667B,1.0,0.0,0.0,0.0,0.0,0.0,1.3865425973581702,1.6154338142646707
4038,0x4e12d870e0e841577a1d6ea08898b44cB1D0681C,1.0,0.0,0.0,0.0,0.0,0.0,1.4125307815432206,1.6729158002673694
4055,0x11CA1f765CBf7c1d26b0Aa3e2e24D9B1E0B47c5b,1.0,0.0,0.0,0.0,0.0,0.0,1.3618343187983857,5.544967531590509
4072,0x5ceEc7c1505b6819783c2c377b2a4b95497E5819,1.0,0.0,0.0,0.0,0.0,0.0,2.4587732805655564,1.0725113810624307
4090,0xA90ce80FBD8DeA089d79f48649Cb19fd732532f0,1.0,0.0,0.0,0.0,0.0,0.0,1.339116522743328,2.158763448557883
4105,0xec58A1a14D5d86054cdF40F877B826920f743DCB,1.0,0.0,0.0,0.0,0.0,0.0,1.3690777198600494,1.912757012681884
4106,0xe7aC1581629716F508f7acA2337b344DC9e3E8fe,1.0,0.0,0.0,0.0,0.0,0.0,1.234942903971607,2.544688036096342
4109,0x40ABa0420d6B49AD8449c83a65Ef1025cd845C79,0.0,0.0,0.0,0.0,1.0,0.0,2.8255198182211423,4.210895195080986
4111,0x271A7077C565759bFc04299BF35789c354AC1C25,0.2808316757182234,0.0,0.7191683242817767,0.0,0.0,0.0,1.5057924419123854,3.0676079360057487
4126,0x88D41b95981B28a867bbbB4058A7aD9F20DB7883,1.0,0.0,0.0,0.0,0.0,0.0,1.666611730424918,1.5432896971648244
4128,0xCE515d09e5503Eca0c79185b70FD515F108b2dE9,1.0,0.0,0.0,0.0,0.0,0.0,1.7991231287435865,1.3678478826192104
4133,0xf9F517A043C7c219064943253c4c5ce0F6daE080,1.0,0.0,0.0,0.0,0.0,0.0,1.843914763905363,1.4643261994731476
4139,0xA358D01c49117597cD302735D850C5DCDe76EBa9,1.0,0.0,0.0,0.0,0.0,0.0,1.6666438590482835,1.4470312182578196
4140,0x5Ed5B84e1EeF854FC577D715EEF14E39F54a3868,1.0,0.0,0.0,0.0,0.0,0.0,2.000925464964165,1.367431467692321
4141,0xdf926B556fAf1aD6ca4417c7B7cBe16Ba78ff751,0.0,0.0,0.0,0.0,0.0,1.0,1.6701417536189824,2.5447911687783447
4153,0x399Aa5c695cD5E83621e8146B36414987632e4a7,1.0,0.0,0.0,0.0,0.0,0.0,2.003468912847648,1.3674694574813375
4156,0x9a51D3c98f53874dc7F781BA94c0fF5a5673C70d,0.9998025918487136,0.0,0.0,0.0,0.0001974081512864,0.0,1.3816707927536729,5.515080143991639
4161,0x18a0C73C3df043f64f4Ca3C96e9E524BD778C4aB,0.8926829348538509,0.0,0.0,0.0,0.1073170651461492,0.0,1.9037853735647063,1.367928583524314
4169,0xe09d9f4A46943335A42022FeE6e287D4bb288Df1,1.0,0.0,0.0,0.0,0.0,0.0,3.6688606060604334,1.4581853265779332
4172,0x0aC7f5073203Af06A8324289b76069a3E9bd3557,0.0,0.0,1.0,0.0,0.0,0.0,1.7063314414139903,5.11635080727732
4173,0x55642AD308223bB939402F6DFCC702558a5cdF56,0.0,0.0,1.0,0.0,0.0,0.0,1.4573769359088455,5.132193893316526
4174,0x4B52691cbD1E0E837E4989188b90888e086A8B47,0.0,0.0,1.0,0.0,0.0,0.0,1.4559748712796157,5.121854240754292
4175,0x13d8c9cBa88a602016A7F7F5c9032a6f009229a9,0.0,0.0,1.0,0.0,0.0,0.0,1.4547583735222644,4.716942229577687
4176,0xC30fc16493dcd3C5BA27B61691B44ed429a8Bb9d,0.0,0.0,1.0,0.0,0.0,0.0,1.454564243757258,5.32077751422685
4182,0x49FC0AA99Ab2899DDaAffDa96C5783c88EdFBd1D,1.0,0.0,0.0,0.0,0.0,0.0,1.560843178249486,1.863626343104408
4184,0x454E05851476487347D7b6a53Ed41ab2dC5224cD,1.0,0.0,0.0,0.0,0.0,0.0,1.9212144152435373,1.4466055812702892
4189,0x68ACb2051b73C2342be78Cd1a7E5Ca44483D10c5,0.5001172969413686,0.0,0.4998827030586312,0.0,0.0,0.0,1.958042639388632,3.447432969619303
4190,0x0841bB6F2BA1b90AA7aFc70F33a8821c86E406Cb,1.0,0.0,0.0,0.0,0.0,0.0,1.998553005813868,1.3680240154930887
4194,0x810a00a5E654C5500EFA15011fb1727A9bf63638,1.0,0.0,0.0,0.0,0.0,0.0,1.7135515676736202,1.2125269703657666
4202,0x4408E04e4D8AEb7EdbC0bc0aE66028762FDF29e5,0.6754461559588228,0.0,0.3245538440411772,0.0,0.0,0.0,1.5338713965602302,2.336029476844268
4206,0xAD0Dd58b9515375Bb91996C370b2B6Dd010Dfe0C,1.0,0.0,0.0,0.0,0.0,0.0,1.7984222076380092,1.3679830827977386
4207,0x2f75b386AF8291Db1E4eC8F175AF7c51aE792068,1.0,0.0,0.0,0.0,0.0,0.0,1.7544035759299923,1.2709924990096613
4213,0xE3ECaC7EA1788cF971601437d61669D073aE8EB6,0.0,0.0,1.0,0.0,0.0,0.0,1.4680936665189537,0.3681421214384007
4216,0xD33a2A360a28f75B984C3a15b09B102b0A3Cc52B,0.0,0.0,1.0,0.0,0.0,0.0,1.4545395165282136,5.042628908203936
4220,0x414FA59C2d021b719Dd13831f5889c444542aC67,1.0,0.0,0.0,0.0,0.0,0.0,1.6923666482590969,1.481365026541069
4221,0xa79d208B7bcc14c25464EA7b17Ce24dE13F37192,1.0,0.0,0.0,0.0,0.0,0.0,1.4659382295733492,1.543937525751077
4236,0x71D8E75fFD698A977c3a3172281Ba80e8F044C09,1.0,0.0,0.0,0.0,0.0,0.0,1.6649285926229702,1.5441539024251352
4248,0x098F7047862F4EBD220517a90Cd02196922C1Ff5,1.0,0.0,0.0,0.0,0.0,0.0,1.4984935734174183,1.6690545298537487
4259,0xAfA9c228Accf4238f02202f6B0036b1eDCcC37C3,0.802034945213633,0.0,0.1850421220015985,0.0,0.0129229327847684,0.0,2.203804169750629,1.481920397231031
4283,0x0bAFA96A4e1B91428bCFF88598668c66F016BC18,1.0,0.0,0.0,0.0,0.0,0.0,1.5871117791024218,1.598372934374602
4284,0xCA5C410067f8379a1Cf4DCfE052f9D6C037CCa5e,1.0,0.0,0.0,0.0,0.0,0.0,2.499888060059422,1.2706397449116595
4573,0xF7Cd0BD88b79C458C67fbaA319EF47163ff13b88,1.0,0.0,0.0,0.0,0.0,0.0,1.79925299166153,1.3674283195288972
4580,0xf69CF98b527Eab3ED677521Bcd1dB70283528c8A,1.0,0.0,0.0,0.0,0.0,0.0,1.2541178381880738,5.661880418919282
4612,0x9AcDA0bbC8E2Be53db230B1Fa7E1743262842B77,1.0,0.0,0.0,0.0,0.0,0.0,1.5994831191854888,2.0662881607926766
4613,0x0909C4F2D04055e73Fb2009E8f95130D3E4DA2ED,1.0,0.0,0.0,0.0,0.0,0.0,1.499519145595347,2.0662855444698
4630,0x1e84d1B14Eb0ef078a0D26e37c930FC0a8EC71e6,0.0,1.0,0.0,0.0,0.0,0.0,1.4352302127035164,3.2225391261841674
4634,0x6B979E8628cDD7576ffC00eF07592580Aa935AFF,0.0,0.0,0.430319794492797,0.0275579880863855,0.4266410319637354,0.1154811854570821,1.6259743327020475,2.0661901103065143
4663,0x7A904Ee4720a667da4E8dAE58B59f143FA6959DE,1.0,0.0,0.0,0.0,0.0,0.0,2.468894938958823,1.047771609153334
4664,0xD7563A973EdFA492f579EF3978536fa042445240,1.0,0.0,0.0,0.0,0.0,0.0,2.4688954404972403,1.0474120999117478
4665,0x929C44f3C89DdFF931faFb364aB96c57d8060361,1.0,0.0,0.0,0.0,0.0,0.0,2.46889595273028,1.0476760580817124
4666,0xCDBbEc9b78050B5d600992770bF159cE8e26E053,1.0,0.0,0.0,0.0,0.0,0.0,2.4688999067013486,1.5780967455543904
4671,0x3aB6732D99F19B44106f1Abc48E58127104Cfd96,1.0,0.0,0.0,0.0,0.0,0.0,1.3913736661933205,5.663296473240567
4672,0xa9743cB15C0A42f4761d344F3B31dd376bc1DddF,0.9997913803275263,0.0,0.0,0.0,0.0002086196724735,0.0,1.5336019636695264,1.5431033880104288
4680,0x15286e5b8BB7bD0B4cdaFAd689ddF5E57D254646,0.0,0.0,0.0,0.0,0.0,1.0,1.4047434680113755,1.7649410380193016
4682,0x65BcAAA391579CA66EF59E35d87C2F58174C3BD2,0.0,0.0,0.0,0.0,1.0,0.0,5.978059911129564,1.270089093206162
5160,0x13b2d56DE62F65Cfd389cB6a2F275c272D7C850E,0.091016242102988,0.0,0.7879787682838006,0.0,0.0,0.1210049896132114,1.9813975438816327,3.911349666335213
5177,0x3d40aC1fF6c11eA200a86E9bC761c244149ba5c0,1.0,0.0,0.0,0.0,0.0,0.0,1.4667381998224782,2.544164489036976
5191,0xC184C5768251F0A1dC2e7aEA24585f62D2381665,1.0,0.0,0.0,0.0,0.0,0.0,1.2618931004226388,6.291184151218878
5193,0xE4c2D15df0c02c932d19d1D178E242aa23951e2e,0.0,0.0,0.0,0.0,1.0,0.0,1.6888747314279735,3.873933995445456
5215,0x0E61A5d840B883d234940c738cF49A2AeBfAf1C8,1.0,0.0,0.0,0.0,0.0,0.0,2.299701144905705,1.342805923322446
5216,0xbc2337fc59bC693E6FFb282Ef4950478072c1A86,1.0,0.0,0.0,0.0,0.0,0.0,3.600981948639923,1.4189859756092773
5221,0x9C7A3e3eFd0CEC787C432535F27DE6C755fB4870,0.5284462092963721,0.0,0.4655727396275946,0.0,0.0059810510760332,0.0,1.4620767517450892,3.752617625597065
5248,0x491fFC953E1aB2751817ff90A5f32694a4841474,1.0,0.0,0.0,0.0,0.0,0.0,1.3129595426349847,3.016796320828936
5255,0xA67e311B9c5915998C86866652092c5dE332d7a8,0.0,0.0,0.5,0.0,0.0,0.5,2.316208833329394,1.559309715385739
5261,0xB5584bFdb0f869F35764f975Da6C482E29e871c0,1.0,0.0,0.0,0.0,0.0,0.0,1.3131079521058997,2.266821356454741
5297,0x174EC3Dd777A4d02fa2305a451141C3C151Cf65B,1.0,0.0,0.0,0.0,0.0,0.0,1.3731346846605812,1.490515273803881
5298,0x2bedB0F8d86c53f45A5ff38e4a2d33E1C0DA4515,1.0,0.0,0.0,0.0,0.0,0.0,1.4484136984158746,1.8144335317825817
5307,0x4d445C33dC304f07EDB34f00C90c4CB1Ab947FaC,1.0,0.0,0.0,0.0,0.0,0.0,1.9857350875193995,3.3751789662251914
5314,0xa14208489e2e9Ba74f08636EbC5a03Fb0a4F6568,1.0,0.0,0.0,0.0,0.0,0.0,1.3457669367612202,1.823717562149856
5317,0x0C9e20B9046f31DA1E84B1B968b5FFF23e815FD6,1.0,0.0,0.0,0.0,0.0,0.0,2.473156452746029,2.9796024073145726
5322,0x26DAc33aCcf8D28cf26CcC0135d8c6EE3233a2E7,0.0,1.0,0.0,0.0,0.0,0.0,1.4478516162217063,5.649012283326709
5336,0xb4fbd802d9dc5C0208346c311BCB6B9ECFF468C6,0.0,0.0,0.2484015090630604,0.0966725092363012,0.4065911265782514,0.2483348551223868,1.340848892428809,3.7115750715111657
5355,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,0.8910796786242368,0.0,0.0,0.1089203213757631,1.582816997459519,3.9261890000855786
5406,0x9e67663C01e86C7bd8C3cd2285c681Dbad1C8327,1.0,0.0,0.0,0.0,0.0,0.0,1.3751682929024835,6.719089348931668
5440,0xbBf15e008535cB93A7e2168038DC316c56faf791,0.0,0.0,1.0,0.0,0.0,0.0,1.4973516739886217,3.790237868098412
5450,0x724EBE69AE66F5e5F731920dB39CC9235d3FF036,0.0,0.0,0.0,0.0,1.0,0.0,1.759047079899247,1.4613589968891645
5453,0x184Af3b38035F80d8F7E16FaCbB4344B3db09368,1.0,0.0,0.0,0.0,0.0,0.0,2.9883498640165547,1.3747530827859007
5454,0xbe003aa7a602e754fa2aBC342Fc467fdd678bc4e,1.0,0.0,0.0,0.0,0.0,0.0,1.328206762695344,1.5495748329045058
5455,0x874d7F6472958e157815DD50B8293a3d02fD094c,1.0,0.0,0.0,0.0,0.0,0.0,1.3934667814676538,1.4707511836321887
5456,0xf299eA65eF11197c562bd83A67cdCB678d8280c5,0.0,0.0,0.0,0.0,1.0,0.0,2.4426092508742165,1.4327112101472397
5458,0xdCEFff05f1df8d2474A73E1B40928e1d1b2F3646,1.0,0.0,0.0,0.0,0.0,0.0,2.983448752664123,1.3740354630508589
5460,0x2C79ef440545a8528ad89fb9a3801f68Fa531Ee0,1.0,0.0,0.0,0.0,0.0,0.0,1.59575778082325,1.772560059087185
5475,0x6B9B0C04Eb5b3D5eD8b667b8983C9DFD16BA3F42,1.0,0.0,0.0,0.0,0.0,0.0,2.649565413789734,1.250938713814828
5476,0xE439576d8C65F0C080d1882ee85ee106a7B3B125,1.0,0.0,0.0,0.0,0.0,0.0,1.6559931638055114,1.851558694466332
5481,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0.0,0.0,0.7496251499120798,0.0,0.0,0.25037485008792,2.030133431930414,4.448253826036289
5482,0x41c619D96D4a875BEf0bF51988ca93838B6e4C84,1.0,0.0,0.0,0.0,0.0,0.0,1.7100922670156335,1.9184007685369229
5483,0x25e03b2E9903442F9F350f3F6F711632b39679D0,1.0,0.0,0.0,0.0,0.0,0.0,1.4935692103572733,1.6744827959233284
5497,0x9812d15dC214B1C845d7eff55a2a533a8c90fA38,1.0,0.0,0.0,0.0,0.0,0.0,1.657862563244607,1.850959455527149
5540,0x460808Bb2E79E5b84994105b601A13e33C29a45f,1.0,0.0,0.0,0.0,0.0,0.0,1.313443557483733,1.0591116417845092
5542,0xb4521335B0aDc61B1ee85029CD6d2AEDb7b6046d,0.4684613575518962,0.5315386424481038,0.0,0.0,0.0,0.0,1.3503933544514517,1.6485945714326562
5548,0x63BBCBd285362ed01dc37C34597ce17836493356,1.0,0.0,0.0,0.0,0.0,0.0,1.493341390687467,1.6738341516779658
5559,0x689b0Aa3C291E334Ec4cB3c90c97700B81f2d135,1.0,0.0,0.0,0.0,0.0,0.0,1.279762131423762,2.010899930306333
5581,0x12c9CB03c9e1b36Fd48Fa17b7e7054b692dbFAD6,1.0,0.0,0.0,0.0,0.0,0.0,1.4935893273493963,1.6745558305317934
5629,0x6c51d544C1AC203148484b35E8d0e741cFB67DcE,1.0,0.0,0.0,0.0,0.0,0.0,1.5354939217354155,4.789412500813241
5641,0xC25d79fc4970479B88068Ce8891eD9bE5799210D,0.0,1.0,0.0,0.0,0.0,0.0,1.4435416353789363,1.8810540095144432
5684,0x62b08A2F1C0F4E4F4ce942Ab616825D876414f04,1.0,0.0,0.0,0.0,0.0,0.0,1.24638104790115,2.5714994249066434
5734,0x17eB245F522c05119ec6924Bdf1ca75226Be8007,1.0,0.0,0.0,0.0,0.0,0.0,1.492977005700748,1.372975064217966
5783,0x213208bEFdf8462Be5788f7b617C0CFdf0C92Bee,1.0,0.0,0.0,0.0,0.0,0.0,1.4931632915766848,2.121075680657575
5866,0xB03E256B53abACd3f0b450263C32c6ec81bABe49,0.0,0.0,1.0,0.0,0.0,0.0,1.4491704094949942,5.254807641097467
5867,0xd67883669EfB5c575063DE333ecC93F2147AD2D2,0.0,0.0,1.0,0.0,0.0,0.0,1.4496665122969274,4.899600465614878
5872,0x11f1E5a47Bc2E00cb2bd2426d38EDB7e86dbcecF,0.0,0.0,1.0,0.0,0.0,0.0,1.4043291056918683,1.4806863656550848
6108,0xc6B10818767a5205DBfB5F550Ea986a9f9A0c941,0.0,0.0,1.0,0.0,0.0,0.0,1.4482581579472251,5.744211186055344
6124,0xEB4B2D625D4f50f4aFaf4CE4E6C5A04231f6CD44,0.8211574436949615,0.0,0.0,0.1788425563050385,0.0,0.0,1.4712892969857154,1.3723751291036992
6126,0x165e851Fb826bC6D834Aa5C6AAeFC78aBef168b5,0.0,0.0,1.0,0.0,0.0,0.0,1.4491348974938638,5.267354056089089
6153,0xA770d4A353293385C0eDB30ad9519a1997b471a3,0.2861155756565264,0.0,0.0,0.0,0.7138844243434735,0.0,2.416314300869949,1.0624415462594643
6163,0xb9367bF71487eb10A68c3179753b9E1BA8871c8f,0.0,0.0,0.0,1.0,0.0,0.0,6.090993320387453,2.181157637773653
6166,0xc3b0F0ba4F1b28409De3D20205fA7970bB652b97,0.0,0.0,1.0,0.0,0.0,0.0,1.448454483587726,5.231697182889829
6195,0xB1a84aBDD50F8418aF208438db9ec33CF3c35FfB,0.0,0.0,1.0,0.0,0.0,0.0,1.4490296186914915,5.174386005639882
6198,0x9A69a6008a02C770F0e55ccF1671A8A687b6700a,0.5892268523065987,0.0,0.0,0.4107731476934014,0.0,0.0,1.4543311347215504,1.1502664405306693
6226,0xDBaad6C9bA84dEbBb5802110e3fbE218b3808751,1.0,0.0,0.0,0.0,0.0,0.0,1.4235868797810207,1.2171636418145058
6248,0xc9A9bCa811B3cAf6Ea5B17039fAc9f4CEA7bfB7C,0.2219779608136088,0.0,0.2719009159722871,0.0,0.0,0.5061211232141041,1.3361172407237871,2.8366411748558784
6308,0x14B93f1E547da3CfbDaC6f87c51A9AeB2601D6fC,1.0,0.0,0.0,0.0,0.0,0.0,1.4689615169497563,0.039041346820386
6315,0x7F0759cb20dE8c7a996dB6f6C12b33314d0379C3,0.0,0.0,1.0,0.0,0.0,0.0,1.3240786315824546,3.478869308960465
6316,0x04D5C4A28b0763Ed16d85ad09e8f2eEfB18c9D4c,0.0,0.0,0.5,0.0,0.0,0.5,1.33527988654564,2.306269912755984
6317,0xaA8AFe5B01b15e73051Cb871c332303b57C96F38,0.0,0.0,0.0,0.0,0.0,1.0,1.5300201839196212,1.990111972054597
6323,0x522666698937c160D48Fe0bC653F956922ba9F5F,1.0,0.0,0.0,0.0,0.0,0.0,1.3001646436006116,1.6086051137913504
6373,0x65Ec96E3841F48934a3C8A9648AF44BCd1c73CE1,1.0,0.0,0.0,0.0,0.0,0.0,6.996227349884552,1.0695015824588832
6375,0xcDdc66c85008853b89c0b00C20a303A8d69e8983,0.0,0.0,1.0,0.0,0.0,0.0,1.4482321048184377,5.486253241429264
6376,0xa1e826ff30c2Af1ca2BB1CB3b2D4770d679451d3,0.0,0.0,1.0,0.0,0.0,0.0,1.449111356719374,5.12229582920165
6386,0x88FA8b9B9c553e3c0a3eAFDacf683cCC60973332,1.0,0.0,0.0,0.0,0.0,0.0,1.6617070446627469,1.1497592298427195
6393,0xB2dda6B0e7c460028dC2380AfBBAf5aa601DCEd0,0.0,0.0,1.0,0.0,0.0,0.0,1.446155354699897,5.644063184747247
6394,0x3B87f7D473550ef9e53e46Baae856608f8b8A0C4,0.0,0.0,1.0,0.0,0.0,0.0,1.387844232676635,5.376719637901491
6416,0xE8035850ADb9788a5d85fa13f721A277668e95eE,1.0,0.0,0.0,0.0,0.0,0.0,1.303421515429874,1.97748844681168
6425,0x7A89B88C7D6Cd5a591812DA64112786e2633E76E,0.0,0.0,1.0,0.0,0.0,0.0,1.4491490914474798,5.200157284178533
6427,0xc1D7f724c21a098319De00459bEa8F11F587C624,0.0,0.0,0.0,0.0,0.0,1.0,1.447774633538894,5.369065330659009
6434,0x465c1C79214Ab5d6A8b955c1Fb266d512b372a6d,1.0,0.0,0.0,0.0,0.0,0.0,1.3006918915833972,1.7515336824799284
6484,0x2696E8017A422af7ee764Fa598C7AC3B75007FdB,1.0,0.0,0.0,0.0,0.0,0.0,1.2658156706356782,4.876652006331227
6489,0xe4E52221b702c3d6838B7b569783c1cb408E9839,0.0,1.0,0.0,0.0,0.0,0.0,1.9944269855113328,1.5179188242863189
6521,0x3242bCaE0B6f44a2430766376722849DeA557b8B,0.0,0.0,1.0,0.0,0.0,0.0,1.4489994187760813,5.143968289357858
6530,0x9A887658254e6c9dCB213745bdD9332A1AF773eB,1.0,0.0,0.0,0.0,0.0,0.0,1.3994092959075026,5.687295386555316
6567,0xe7FFc0fFbB76aB7e2F322D3776A5220810D2667B,1.0,0.0,0.0,0.0,0.0,0.0,1.3864812541590716,1.6171901322418571
6622,0x4e12d870e0e841577a1d6ea08898b44cB1D0681C,1.0,0.0,0.0,0.0,0.0,0.0,1.4124682885789728,1.674672118244556
6639,0x11CA1f765CBf7c1d26b0Aa3e2e24D9B1E0B47c5b,1.0,0.0,0.0,0.0,0.0,0.0,1.3617740687390534,5.546723849567695
6656,0x5ceEc7c1505b6819783c2c377b2a4b95497E5819,1.0,0.0,0.0,0.0,0.0,0.0,2.458730184142644,1.0742676990396172
6674,0xA90ce80FBD8DeA089d79f48649Cb19fd732532f0,1.0,0.0,0.0,0.0,0.0,0.0,1.339057277761149,2.160519766535069
6689,0xec58A1a14D5d86054cdF40F877B826920f743DCB,1.0,0.0,0.0,0.0,0.0,0.0,1.3690171493393088,1.9145133306590705
6690,0xe7aC1581629716F508f7acA2337b344DC9e3E8fe,1.0,0.0,0.0,0.0,0.0,0.0,1.2348882678222544,2.5464443540735293
6693,0x40ABa0420d6B49AD8449c83a65Ef1025cd845C79,0.0,0.0,0.0,0.0,1.0,0.0,2.790407999826046,4.212651513058172
6695,0x271A7077C565759bFc04299BF35789c354AC1C25,0.2817053033386175,0.0,0.7182946966613823,0.0,0.0,0.0,1.5010562492088948,3.069364253982935
6710,0x88D41b95981B28a867bbbB4058A7aD9F20DB7883,1.0,0.0,0.0,0.0,0.0,0.0,1.6665379964513682,1.545046015142011
6712,0xCE515d09e5503Eca0c79185b70FD515F108b2dE9,1.0,0.0,0.0,0.0,0.0,0.0,1.7990435322216338,1.3696042005963969
6717,0xf9F517A043C7c219064943253c4c5ce0F6daE080,1.0,0.0,0.0,0.0,0.0,0.0,1.8438331857189456,1.466082517450334
6723,0xA358D01c49117597cD302735D850C5DCDe76EBa9,1.0,0.0,0.0,0.0,0.0,0.0,1.6665701236533048,1.448787536235006
6724,0x5Ed5B84e1EeF854FC577D715EEF14E39F54a3868,1.0,0.0,0.0,0.0,0.0,0.0,2.000836940335053,1.3691877856695074
6725,0xdf926B556fAf1aD6ca4417c7B7cBe16Ba78ff751,0.0,0.0,0.0,0.0,0.0,1.0,1.6634079943107365,2.546547486755531
6737,0x399Aa5c695cD5E83621e8146B36414987632e4a7,1.0,0.0,0.0,0.0,0.0,0.0,2.003380275691716,1.3692257754585242
6740,0x9a51D3c98f53874dc7F781BA94c0fF5a5673C70d,0.9998050358736176,0.0,0.0,0.0,0.0001949641263825,0.0,1.381606287883976,5.5168364619688255
6745,0x18a0C73C3df043f64f4Ca3C96e9E524BD778C4aB,0.8938708056475021,0.0,0.0,0.0,0.1061291943524979,0.0,1.9011713056156512,1.3696849015015005
